,Uniprot_id,Gene,Sequence_length,Mol_weight_Delton,Family_class,KEGG_Pathways,Associated_PDBs
796,P23528,CFL1,166,18502,Cofilin_ADF,['hsa:1072'],"['1Q8G', '1Q8X', '3J0S', '4BEX', '5HVK', '5L6W', '6UBY', '6UC0', '6UC4', '6VAO']"
797,Q9Y4P1,ATG4B,393,44294,Peptidase_C54,['hsa:23192'],"['2CY7', '2D1I', '2Z0D', '2Z0E', '2ZZP', '5LXH', '5LXI']"
798,O60240,PLIN1,522,55990,Perilipin,['hsa:5346'],[]
799,Q8NB16,MLKL,471,54479,PK_Tyr_Ser-Thr,['hsa:197259'],"['2MSV', '4M67', '4MWI', '5KNJ', '5KO1', '6BWK', '6D74', '6LK5', '6LK6', '6O5Z', '6UX8', '6ZLE', '6ZPR', '6ZVO', '6ZZ1', '7JW7', '7JXU', '7MON', '7NM2', '7NM4', '7NM5']"
800,Q8WUI4,HDAC7,952,102927,Hist_deacetyl,['hsa:51564'],"['3C0Y', '3C0Z', '3C10', '3ZNR', '3ZNS']"
801,P05708,Hk1,918,102408,Hexokinase_1,['rno:25058'],['1BG3']
802,P40933,IL15,162,18086,IL15,['hsa:3600'],"['2XQB', '2Z3Q', '2Z3R', '4GS7']"
803,Q99571,P2RX4,388,43369,,['hsa:5025'],[]
804,Q8IYT8,ULK2,1036,112694,DUF3543,['hsa:9706'],"['6QAT', '6QAU', '6QAV', '6YID']"
805,P46439,GSTM5,218,25675,GST_C_3,['hsa:2949'],[]
806,Q13444,ADAM15,863,92959,ADAM_CR,['hsa:8751'],[]
807,O15264,MAPK13,365,42090,Pkinase,['hsa:5603'],"['3COI', '4EYJ', '4EYM', '4MYG', '4YNO', '5EKN', '5EKO']"
808,P33535,Oprm1,398,44494,7tm_1,['rno:25601'],[]
809,P70470,Lypla1,230,24709,Abhydrolase_2,['rno:25514'],[]
810,C3SWJ7,thyA,264,30492,Thymidylat_synt,[],[]
811,Q8JXU8,NS5B,231,25400,RdRP_3,[],[]
812,P45568,dxr,398,43388,DXP_redisom_C,"['ecj:JW0168', 'eco:b0173']","['1JVS', '1K5H', '1ONN', '1ONO', '1ONP', '1Q0H', '1Q0L', '1Q0Q', '1T1R', '1T1S', '2EGH', '3ANL', '3ANM', '3ANN', '3R0I']"
813,P09038,FGF2,288,30770,FGF,['hsa:2247'],"['1BAS', '1BFB', '1BFC', '1BFF', '1BFG', '1BLA', '1BLD', '1CVS', '1EV2', '1FGA', '1FQ9', '1II4', '1IIL', '2BFH', '2FGF', '2M49', '4FGF', '4OEE', '4OEF', '4OEG', '5X1O', '6L4O']"
814,P00780,subC,379,38867,Inhibitor_I9,[],"['1AF4', '1AV7', '1AVT', '1BE6', '1BE8', '1BFK', '1BFU', '1C3L', '1CSE', '1OYV', '1R0R', '1SBC', '1SCA', '1SCB', '1SCD', '1SCN', '1SEL', '1VSB', '1YU6', '2SEC', '2WUV', '2WUW', '3UNX', '3VSB', '4C3U', '4C3V', '6DWQ']"
815,Q95323,CA4,312,35151,Carb_anhydrase,['bta:280741'],[]
816,P04274,ADRB2,418,46861,7tm_1,[],[]
817,P00747,PLG,810,90569,Kringle,['hsa:5340'],"['1B2I', '1BML', '1BUI', '1CEA', '1CEB', '1DDJ', '1HPJ', '1HPK', '1I5K', '1KI0', '1KRN', '1L4D', '1L4Z', '1PK4', '1PKR', '1PMK', '1QRZ', '1RJX', '2DOH', '2DOI', '2KNF', '2L0S', '2PK4', '3UIR', '4A5T', '4CIK', '4DCB', '4DUR', '4DUU', '5HPG', '5UGD', '5UGG', '6D3X', '6D3Y', '6D3Z', '6D40', '6OG4', '6OQJ', '6OQK', '6Q1U', '6UZ4', '6UZ5', '7E50']"
818,Q62868,Rock2,1388,160387,Pkinase,['rno:25537'],"['2ROV', '2ROW']"
819,P49681,Npbwr1,329,36076,7tm_1,['mmu:226304'],[]
820,P22909,Adra2a,465,50630,7tm_1,['rno:25083'],[]
821,Q38C91,,,,,[],[]
822,P67778,Phb1,272,29820,Band_7,['mmu:18673'],[]
823,B9W4V6,APO1,371,40652,Peroxidase_2,['ag:CAS12253'],"['2YOR', '2YP1', '5OXT', '5OXU', '5OY1', '5OY2', '6EKW', '6EKX', '6EKY', '6EKZ', '6EL0', '6EL4']"
824,P17658,KCNA6,529,58729,BTB_2,['hsa:3742'],[]
825,Q27758,luc,550,60602,AMP-binding,[],[]
826,Q15172,PPP2R5A,486,56194,B56,['hsa:5525'],['6NTS']
827,A5A8K3,ednrA,427,48852,7tm_1,['ocu:100126073'],[]
828,P54098,POLG,1239,139562,DNA_pol_A,['hsa:5428'],"['3IKM', '4ZTU', '4ZTZ', '5C51', '5C52', '5C53']"
829,Q9Z0U4,Gabbr1,991,111534,7tm_3,['rno:81657'],"['1SRZ', '1SS2']"
830,P83410,,239,26231,Lectin_legB,[],"['1GZ9', '1GZC']"
831,Q8NEZ4,KMT2C,4911,541370,FYRC,['hsa:58508'],"['2YSM', '2YUK', '3UVL', '4ERY', '5F59', '5F6K', '6KIW', '6MLC']"
832,P04275,VWF,2813,309265,C8,['hsa:7450'],"['1AO3', '1ATZ', '1AUQ', '1FE8', '1FNS', '1IJB', '1IJK', '1M10', '1OAK', '1SQ0', '1U0N', '1UEX', '2ADF', '2MHP', '2MHQ', '3GXB', '3HXO', '3HXQ', '3PPV', '3PPW', '3PPX', '3PPY', '3ZQK', '4C29', '4C2A', '4C2B', '4DMU', '4NT5', '5BV8', '6FWN', '6N29', '7EOW', '7F49', '7KWO', '7PMV', '7PNF']"
833,Q02750,MAP2K1,393,43439,Pkinase,['hsa:5604'],"['1S9J', '2P55', '3DV3', '3DY7', '3E8N', '3EQB', '3EQC', '3EQD', '3EQF', '3EQG', '3EQH', '3EQI', '3MBL', '3ORN', '3OS3', '3PP1', '3SLS', '3V01', '3V04', '3VVH', '3W8Q', '3WIG', '3ZLS', '3ZLW', '3ZLX', '3ZLY', '3ZM4', '4AN2', '4AN3', '4AN9', '4ANB', '4ARK', '4LMN', '4MNE', '4U7Z', '4U80', '4U81', '5BX0', '5EYM', '5HZE', '5YT3', '6NYB', '6PP9', '6Q0J', '6Q0T', '6U2G', '6V2W', '6X2P', '6X2S', '6X2X', '7B3M', '7B7R', '7B94', '7B9L', '7M0T', '7M0U', '7M0V', '7M0W', '7M0X', '7M0Y', '7M0Z', '7MFD', '7PQV']"
834,P30547,TACR1,407,46257,7tm_1,['cpoc:100135626'],[]
835,P97823,Lypla1,230,24688,Abhydrolase_2,['mmu:18777'],[]
836,Q92630,DYRK2,601,66652,Pkinase,['hsa:8445'],"['3K2L', '3KVW', '4AZF', '5LXC', '5LXD', '5ZTN', '6HDP', '6HDR', '6K0J', '7AKF', '7AKH', '7DG4', '7DH3', '7DH9', '7DHC', '7DHH', '7DHK', '7DHN', '7DHO', '7DHV', '7DJO', '7DL6']"
837,O60825,PFKFB2,505,58477,6PF2K,['hsa:5208'],['5HTK']
838,P24053,Nmbr,390,43535,7tm_1,['rno:25264'],[]
839,P03428,PB2,759,86095,Flu_PB2,['vg:956536'],"['2ZTT', '3A1G', '3CW4', '3WI0', '3WI1', '4ENF', '4J2R', '4U6O', '7JYW', '7JYX']"
840,Q8VDS3,Cbx7,158,18109,CBX7_C,['mmu:52609'],"['2KVM', '4X3K', '4X3S', '4X3T', '4X3U', '5EJW']"
841,Q05823,RNASEL,741,83533,Ank_2,['hsa:6041'],"['1WDY', '4G8K', '4G8L', '4OAU', '4OAV']"
842,P08424,Ren1,402,44276,Asp,['rno:24715'],['5MLG']
843,Q9AQH7,dnaC,466,52571,DnaB,[],[]
844,Q01469,FABP5,135,15164,Lipocalin,['hsa:2171'],"['1B56', '1JJJ', '4AZM', '4AZR', '4LKP', '4LKT', '5HZ5', '5UR9']"
845,P04273,PRNP,254,27919,Prion,[],"['1B10', '2KKG', '2LH8', '3NVE', '4YXL', '7LNA']"
846,Q13724,MOGS,837,91918,Glyco_hydro_63,['hsa:7841'],[]
847,P30648,,,,,[],[]
848,Q9WYW0,cobB,246,27538,SIR2,['tma:TM0490'],"['1YC5', '2H2D', '2H2F', '2H2G', '2H2H', '2H2I', '2H4F', '2H4H', '2H4J', '2H59', '3D4B', '3D81', '3JR3', '3PDH', '4BUZ', '4BV2']"
849,Q13639,HTR4,388,43761,7tm_1,['hsa:3360'],['5EM9']
850,P38604,ERG7,731,83460,SQHop_cyclase_C,['sce:YHR072W'],[]
851,P32215,Adcyap1r1,523,59637,7tm_2,['rno:24167'],[]
852,P11226,MBL2,248,26144,Collagen,['hsa:4153'],['1HUP']
853,P06239,LCK,509,58001,PK_Tyr_Ser-Thr,['hsa:3932'],"['1BHF', '1BHH', '1CWD', '1CWE', '1FBZ', '1H92', '1IJR', '1KIK', '1LCJ', '1LCK', '1LKK', '1LKL', '1Q68', '1Q69', '1QPC', '1QPD', '1QPE', '1QPJ', '1X27', '2IIM', '2OF2', '2OF4', '2OFU', '2OFV', '2OG8', '2PL0', '2ZM1', '2ZM4', '2ZYB', '3AC1', '3AC2', '3AC3', '3AC4', '3AC5', '3AC8', '3ACJ', '3ACK', '3AD4', '3AD5', '3AD6', '3B2W', '3BRH', '3BYM', '3BYO', '3BYS', '3BYU', '3KMM', '3KXZ', '3LCK', '3MPM', '4C3F', '4D8K', '5MTM', '5MTN', '6H6A', '6PDJ']"
854,Q8NHU3,SGMS2,365,42280,PAP2_C,['hsa:166929'],[]
855,Q12884,FAP,760,87713,DPPIV_N,['hsa:2191'],"['1Z68', '6Y0F']"
856,Q9I056,cpg2,412,44008,M20_dimer,['pae:PA2787'],[]
857,P48065,SLC6A12,614,69368,SNF,['hsa:6539'],[]
858,Q63269,Itpr3,2670,304286,Ins145_P3_rec,['rno:25679'],[]
859,Q9BDS8,CCR3,355,40915,7tm_1,[],[]
860,Q07075,ENPEP,957,109244,ERAP1_C,['hsa:2028'],"['4KX7', '4KX8', '4KX9', '4KXA', '4KXB', '4KXC', '4KXD']"
861,Q9UGH3,SLC23A2,650,70337,Xan_ur_permease,['hsa:9962'],[]
862,O04931,,913,102117,Gal_mutarotas_2,[],[]
863,P45376,Akr1b1,316,35732,Aldo_ket_red,['mmu:11677'],[]
864,P01730,CD4,458,51111,C2-set,['hsa:920'],"['1CDH', '1CDI', '1CDJ', '1CDU', '1CDY', '1G9M', '1G9N', '1GC1', '1JL4', '1Q68', '1RZJ', '1RZK', '1WBR', '1WIO', '1WIP', '1WIQ', '2B4C', '2JKR', '2JKT', '2KLU', '2NXY', '2NXZ', '2NY0', '2NY1', '2NY2', '2NY3', '2NY4', '2NY5', '2NY6', '2QAD', '3B71', '3CD4', '3J70', '3JCB', '3JCC', '3JWD', '3JWO', '3LQA', '3O2D', '3S4S', '3S5L', '3T0E', '4H8W', '4JM2', '4P9H', '4Q6I', '4R2G', '4R4H', '4RQS', '5A7X', '5A8H', '5CAY', '5THR', '5U1F', '5VN3', '6CM3', '6EDU', '6L1Y', '6MEO', '6MET', '6OPN', '6OPO', '6OPP', '6OPQ', '6QH6', '6QH7', '6U0L', '6U0N', '6URI', '6X5B', '6X5C', '7T0O', '7T0R']"
865,Q13555,CAMK2G,558,62607,CaMKII_AD,['hsa:818'],"['2UX0', '2V7O']"
866,P80298,,271,29803,Beta-lactamase2,[],[]
867,Q16816,PHKG1,387,45024,Pkinase,['hsa:5260'],[]
868,Q8VCT4,Ces1d,565,61788,COesterase,['mmu:104158'],[]
869,Q8R455,Trpm8,1104,127629,LSDAT_euk,['rno:171384'],[]
870,O87171,lsdA,128,14182,RPE65,[],[]
871,O35379,Abcc1,1528,171185,ABC_membrane,['mmu:17250'],[]
872,O15439,ABCC4,1325,149527,ABC_membrane,['hsa:10257'],[]
873,P50336,PPOX,477,50765,Amino_oxidase,['hsa:5498'],"['3NKS', '4IVM', '4IVO']"
874,Q7M3D2,,280,29973,Asp,[],[]
875,Q86U86,PBRM1,1689,192948,BAH,['hsa:55193'],"['2KTB', '3G0J', '3HMF', '3IU5', '3IU6', '3K2J', '3LJW', '3MB4', '3TLP', '4Q0N', '4Q0O', '4Y03', '5E7D', '5FH6', '5FH7', '5FH8', '5HRV', '5HRW', '5HRX', '5II1', '5II2', '5IID', '6OXB', '6ZN6', '6ZNV', '6ZS3', '6ZS4']"
876,Q9UNE0,EDAR,448,48582,,['hsa:10913'],[]
877,P03372,ESR1,595,66216,ESR1_C,['hsa:2099'],"['1A52', '1ERE', '1ERR', '1G50', '1GWQ', '1GWR', '1HCP', '1HCQ', '1L2I', '1PCG', '1QKT', '1QKU', '1R5K', '1SJ0', '1UOM', '1X7E', '1X7R', '1XP1', '1XP6', '1XP9', '1XPC', '1XQC', '1YIM', '1YIN', '1ZKY', '2AYR', '2B1V', '2B1Z', '2B23', '2BJ4', '2FAI', '2G44', '2G5O', '2I0J', '2IOG', '2IOK', '2JF9', '2JFA', '2LLO', '2LLQ', '2OCF', '2OUZ', '2P15', '2POG', '2Q6J', '2Q70', '2QA6', '2QA8', '2QAB', '2QE4', '2QGT', '2QGW', '2QH6', '2QR9', '2QSE', '2QXM', '2QXS', '2QZO', '2R6W', '2R6Y', '2YAT', '2YJA', '3CBM', '3CBO', '3CBP', '3DT3', '3ERD', '3ERT', '3HLV', '3HM1', '3L03', '3OS8', '3OS9', '3OSA', '3Q95', '3UU7', '3UUA', '3UUC', '3UUD', '4AA6', '4DMA', '4IU7', '4IUI', '4IV2', '4IV4', '4IVW', '4IVY', '4IW6', '4IW8', '4IWC', '4IWF', '4JC3', '4JDD', '4MG5', '4MG6', '4MG7', '4MG8', '4MG9', '4MGA', '4MGB', '4MGC', '4MGD', '4O6F', '4PP6', '4PPP', '4PPS', '4PXM', '4Q13', '4Q50', '4TUZ', '4TV1', '4XI3', '4ZN7', '4ZN9', '4ZNH', '4ZNS', '4ZNT', '4ZNU', '4ZNV', '4ZNW', '5AAU', '5AAV', '5ACC', '5AK2', '5DI7', '5DID', '5DIE', '5DIG', '5DK9', '5DKB', '5DKE', '5DKG', '5DKS', '5DL4', '5DLR', '5DMC', '5DMF', '5DP0', '5DRJ', '5DRM', '5DTV', '5DU5', '5DUE', '5DUG', '5DUH', '5DVS', '5DVV', '5DWE', '5DWG', '5DWI', '5DWJ', '5DX3', '5DXB', '5DXE', '5DXG', '5DXK', '5DXM', '5DXP', '5DXQ', '5DXR', '5DY8', '5DYB', '5DYD', '5DZ0', '5DZ1', '5DZ3', '5DZH', '5DZI', '5E0W', '5E0X', '5E14', '5E15', '5E19', '5E1C', '5EGV', '5EHJ', '5EI1', '5EIT', '5FQP', '5FQR', '5FQS', '5FQT', '5FQV', '5GS4', '5GTR', '5HYR', '5JMM', '5KCC', '5KCD', '5KCE', '5KCF', '5KCT', '5KCU', '5KCW', '5KD9', '5KR9', '5KRA', '5KRC', '5KRF', '5KRH', '5KRI', '5KRJ', '5KRK', '5KRL', '5KRM', '5KRO', '5N10', '5T0X', '5T1Z', '5T92', '5T97', '5TLD', '5TLF', '5TLG', '5TLL', '5TLM', '5TLO', '5TLP', '5TLT', '5TLU', '5TLV', '5TLX', '5TLY', '5TM1', '5TM2', '5TM3', '5TM4', '5TM5', '5TM6', '5TM7', '5TM8', '5TM9', '5TML', '5TMM', '5TMO', '5TMQ', '5TMR', '5TMS', '5TMT', '5TMU', '5TMV', '5TMW', '5TMZ', '5TN1', '5TN3', '5TN4', '5TN5', '5TN6', '5TN7', '5TN8', '5TN9', '5TNB', '5U2B', '5U2D', '5UFW', '5UFX', '5W9C', '5W9D', '5WGD', '5WGQ', '6B0F', '6C42', '6CBZ', '6CHW', '6CHZ', '6CZN', '6D0F', '6DF6', '6DFN', '6HHP', '6HKB', '6HKF', '6HMU', '6IAR', '6OWC', '6PET', '6PFM', '6PIT', '6PSJ', '6SBO', '6SQ0', '6SUO', '6TJM', '6TL3', '6V87', '6V8T', '6VGH', '6VJD', '6VPF', '6WOK', '6ZOQ', '6ZOR', '6ZOS', '7B9M', '7B9R', '7B9T', '7BA3', '7BA5', '7BA6', '7BA7', '7BA8', '7BA9', '7BAA', '7BAB', '7JHD', '7KBS', '7MSA', '7NDO', '7NEL', '7NFB', '7NFW', '7NIZ', '7RRX', '7RRY', '7RRZ', '7RS0', '7RS1', '7RS2', '7RS3', '7RS4', '7RS7', '7RS8', '7RS9', '7TE7', '7UJ7', '7UJC', '7UJF', '7UJM', '7UJO', '7UJW', '7UJY']"
878,Q9NQZ5,STARD7,370,43113,START,['hsa:56910'],[]
879,P06281,Ren1,402,44343,A1_Propeptide,['mmu:19701'],['5MKT']
880,Q8K1N1,Pnpla8,776,87381,Patatin,['mmu:67452'],[]
881,P11707,CYP3A6,501,57450,p450,['ocu:100328954'],[]
882,Q9FYV8,,544,59020,Amino_oxidase,[],[]
883,P09471,GNAO1,354,40051,G-alpha,['hsa:2775'],"['6FUF', '6G79', '6K41', '6OIK', '6WWZ', '7D76', '7D77', '7EJ0', '7EJ8', '7EJA', '7EJK', '7W2Z']"
884,O34667,luxS,157,17714,LuxS,['bsu:BSU30670'],"['1IE0', '1J98', '1JQW', '1JVI', '1YCL', '2FQO', '2FQT']"
885,P03126,E6,158,19187,E6,['vg:1489078'],"['2FK4', '2KPL', '2LJX', '2LJY', '2LJZ', '4GIZ', '4JOP', '4XR8', '6HKS', '6SIV', '6SJA', '6TWQ', '6TWU', '6TWX']"
886,P50997,ATP1A1,1021,112667,Cation_ATPase_C,[],[]
887,Q8TDN7,ACER1,264,31095,Ceramidase,['hsa:125981'],[]
888,Q6GMR7,FAAH2,532,58304,Amidase,['hsa:158584'],[]
889,P81072,AMPD1,26,3169,AMP_deaminase,[],[]
890,Q8WNX7,,252,28943,7tm_1,[],[]
891,P15104,GLUL,373,42064,Gln-synt_C,['hsa:2752'],"['2OJW', '2QC8', '7EVT']"
892,A3EZJ3,NS3,631,67062,Flavi_DEAD,[],[]
893,P62508,ESRRG,458,51306,Hormone_recep,['hsa:2104'],"['1KV6', '1TFC', '1VJB', '2E2R', '2EWP', '2GP7', '2GPO', '2GPP', '2GPU', '2GPV', '2P7A', '2P7G', '2P7Z', '2ZAS', '2ZBS', '2ZKC', '5YSO', '6A6K', '6I61', '6I62', '6I63', '6I64', '6I65', '6I66', '6I67', '6K3N', '6KNR', '6XXC', '6XY5', '6Y18', '6Y1D', '6Y3W', '6Y58']"
894,Q8WMX0,,139,15022,,['bta:281684'],[]
895,P10649,Gstm1,218,25970,GST_C_3,['mmu:14862'],[]
896,O35880,,50,5738,,[],[]
897,Q9ULH1,ASAP1,1129,125498,Ank_2,['hsa:50807'],"['2D1X', '2DA0', '2ED1', '2RQT', '2RQU']"
898,P17787,CHRNB2,502,57019,Neur_chan_LBD,['hsa:1141'],"['2K58', '2K59', '2KSR', '2LM2', '5KXI', '6CNJ', '6CNK', '6UR8', '6USF']"
899,P04439,HLA-A,365,40841,C1-set,['hsa:3105'],"['1AKJ', '1AO7', '1AQD', '1B0G', '1B0R', '1BD2', '1DUY', '1DUZ', '1EEY', '1EEZ', '1HHG', '1HHH', '1HHI', '1HHJ', '1HHK', '1HLA', '1HSB', '1I1F', '1I1Y', '1I4F', '1I7R', '1I7T', '1I7U', '1IM3', '1JF1', '1JHT', '1LP9', '1OGA', '1P7Q', '1Q94', '1QEW', '1QR1', '1QRN', '1QSE', '1QSF', '1QVO', '1S8D', '1S9W', '1S9X', '1S9Y', '1T1W', '1T1X', '1T1Y', '1T1Z', '1T20', '1T21', '1T22', '1TMC', '1TVB', '1TVH', '1W72', '1X7Q', '2AV1', '2AV7', '2BCK', '2BNQ', '2BNR', '2C7U', '2CLR', '2F53', '2F54', '2GIT', '2GJ6', '2GT9', '2GTW', '2GTZ', '2GUO', '2HLA', '2HN7', '2J8U', '2JCC', '2P5E', '2P5W', '2PYE', '2UWE', '2V2W', '2V2X', '2VLJ', '2VLK', '2VLL', '2VLR', '2X4N', '2X4O', '2X4P', '2X4Q', '2X4R', '2X4S', '2X4T', '2X4U', '2X70', '2XPG', '3BGM', '3BH8', '3BH9', '3BHB', '3BO8', '3D25', '3D39', '3D3V', '3FQN', '3FQR', '3FQT', '3FQU', '3FQW', '3FQX', '3FT2', '3FT3', '3FT4', '3GIV', '3GJF', '3GSN', '3GSO', '3GSQ', '3GSR', '3GSU', '3GSV', '3GSW', '3GSX', '3H7B', '3H9H', '3H9S', '3HAE', '3HLA', '3HPJ', '3I6G', '3I6K', '3I6L', '3IXA', '3KLA', '3MGO', '3MGT', '3MR9', '3MRB', '3MRC', '3MRD', '3MRE', '3MRF', '3MRG', '3MRH', '3MRI', '3MRJ', '3MRK', '3MRL', '3MRM', '3MRN', '3MRO', '3MRP', '3MRQ', '3MRR', '3MYJ', '3NFN', '3O3A', '3O3B', '3O3D', '3O3E', '3O4L', '3PWJ', '3PWL', '3PWN', '3PWP', '3QDG', '3QDJ', '3QDM', '3QEQ', '3QFD', '3QFJ', '3QZW', '3REW', '3RL1', '3RL2', '3TO2', '3UTQ', '3UTS', '3UTT', '3V5D', '3V5H', '3V5K', '3VXM', '3VXN', '3VXO', '3VXP', '3VXR', '3VXS', '3VXU', '3W0W', '3WL9', '3WLB', '4E5X', '4EMZ', '4EN2', '4EUP', '4F7M', '4F7P', '4F7T', '4FTV', '4GKN', '4GKS', '4HWZ', '4HX1', '4I48', '4I4W', '4JFD', '4JFE', '4JFF', '4JFO', '4JFP', '4JFQ', '4K7F', '4L29', '4L3C', '4L3E', '4MJ5', '4MJ6', '4MNQ', '4N8V', '4NNX', '4NNY', '4NO0', '4NO2', '4NO3', '4NO5', '4NQV', '4NQX', '4OV5', '4QOK', '4U6X', '4U6Y', '4UQ2', '4UQ3', '4WJ5', '4WU5', '4WU7', '4WUU', '5BRZ', '5BS0', '5C07', '5C08', '5C09', '5C0A', '5C0B', '5C0C', '5C0D', '5C0E', '5C0F', '5C0G', '5C0I', '5C0J', '5D2L', '5D2N', '5D9S', '5DDH', '5E00', '5E6I', '5E9D', '5ENW', '5EOT', '5EU3', '5EU4', '5EU5', '5EU6', '5EUO', '5F7D', '5F9J', '5FA3', '5FA4', '5FDW', '5GRD', '5GRG', '5GSD', '5HGA', '5HGB', '5HGD', '5HGH', '5HHM', '5HHN', '5HHO', '5HHP', '5HHQ', '5HYJ', '5IRO', '5ISZ', '5JHD', '5JZI', '5MEN', '5MEO', '5MEP', '5MEQ', '5MER', '5N1Y', '5N6B', '5NHT', '5NME', '5NMF', '5NMG', '5NMH', '5NMK', '5NQK', '5SWQ', '5TEZ', '5W1W', '5WJL', '5WJN', '5WKF', '5WKH', '5WSH', '5WWI', '5WWJ', '5WWU', '5WXC', '5WXD', '5XOV', '5YXN', '5YXU', '6AM5', '6AMT', '6AMU', '6APN', '6AT9', '6D78', '6D7G', '6DKP', '6EI2', '6ENY', '6EQA', '6EQB', '6EWA', '6EWC', '6EWO', '6G3J', '6G3K', '6ID4', '6J1W', '6J29', '6J2A', '6JOZ', '6JP3', '6MPP', '6NCA', '6O9B', '6O9C', '6OPD', '6PBH', '6PTB', '6PTE', '6Q3K', '6Q3S', '6R2L', '6RP9', '6RPA', '6RPB', '6RSY', '6SS7', '6SS8', '6SS9', '6SSA', '7L1B', '7L1C', '7L1D', '7MLE', '7RM4', '7RRG']"
900,P16610,Tacr2,390,43853,7tm_1,['rno:25007'],[]
901,P77173,zipA,328,36475,ZipA_C,"['ecj:JW2404', 'eco:b2412']","['1F46', '1F47', '1F7W', '1F7X', '1S1J', '1S1S', '1Y2F', '1Y2G']"
902,P10591,SSA1,642,69657,HSP70,['sce:YAL005C'],"['3LCA', '5LYN', '5Z8I', '5Z8Q']"
903,P20265,POU3F2,443,46893,Homeodomain,['hsa:5454'],[]
904,P12614,abg,459,51170,Glyco_hydro_1,[],[]
905,Q8WN95,ITPR3,2664,303040,Ins145_P3_rec,['bta:281879'],[]
906,Q9Y466,NR2E1,385,42589,Hormone_recep,['hsa:7101'],['4XAJ']
907,Q5IB64,nanH,807,88703,BNR_2,[],[]
908,Q9H2X9,SLC12A5,1139,126184,AA_permease,['hsa:57468'],"['6M23', '7D8Z']"
909,P19793,RXRA,462,50811,Hormone_recep,['hsa:6256'],"['1BY4', '1DSZ', '1FBY', '1FM6', '1FM9', '1G1U', '1G5Y', '1K74', '1MV9', '1MVC', '1MZN', '1R0N', '1RDT', '1RXR', '1XLS', '1XV9', '1XVP', '1YNW', '2ACL', '2NLL', '2P1T', '2P1U', '2P1V', '2ZXZ', '2ZY0', '3DZU', '3DZY', '3E00', '3E94', '3FAL', '3FC6', '3FUG', '3H0A', '3KWY', '3NSP', '3NSQ', '3OAP', '3OZJ', '3PCU', '3R29', '3R2A', '3R5M', '3UVV', '4CN2', '4CN3', '4CN5', '4CN7', '4J5W', '4J5X', '4K4J', '4K6I', '4M8E', '4M8H', '4N5G', '4N8R', '4NQA', '4OC7', '4POH', '4POJ', '4PP3', '4PP5', '4RFW', '4RMC', '4RMD', '4RME', '4ZO1', '4ZSH', '5EC9', '5JI0', '5LYQ', '5MJ5', '5MK4', '5MKJ', '5MKU', '5MMW', '5TBP', '5UAN', '5Z12', '5ZQU', '6A5Y', '6A5Z', '6A60', '6FBQ', '6FBR', '6HN6', '6JNO', '6JNR', '6L6K', '6LB4', '6LB5', '6LB6', '6SJM', '6STI', '6XWG', '6XWH', '7A77', '7B88', '7B9O', '7BK4', '7CFO', '7NKE']"
910,P14635,CCNB1,433,48337,Cyclin_C,['hsa:891'],"['2B9R', '2JGZ', '4Y72', '4YC3', '5HQ0', '5LQF', '6GU2', '6GU3', '6GU4', '7NJ0']"
911,C3TIE2,aroG,350,38010,DAHP_synth_1,[],[]
912,P0A0B1,mecR1,585,68503,Peptidase_M56,[],['6O9S']
913,P15153,RAC2,192,21429,Ras,['hsa:5880'],"['1DS6', '2W2T', '2W2V', '2W2X']"
914,Q7YY07,,,,,[],[]
915,A8Q2D1,dpy-31,599,68968,Astacin,[],[]
916,P32305,Htr7,448,49837,7tm_1,['rno:65032'],[]
917,P08235,NR3C2,984,107082,Hormone_recep,['hsa:4306'],"['1Y9R', '1YA3', '2A3I', '2AA2', '2AA5', '2AA6', '2AA7', '2AAX', '2AB2', '2ABI', '2OAX', '3VHU', '3VHV', '3WFF', '3WFG', '4PF3', '4TNT', '4UDA', '4UDB', '5HCV', '5L7E', '5L7G', '5L7H', '5MWP', '5MWY', '6GEV', '6GG8', '6GGG', '6L88']"
918,Q8KHJ3,lgtC,310,35600,Glyco_transf_8,[],[]
919,O15120,AGPAT2,278,30914,Acyltransferase,['hsa:10555'],[]
920,Q15119,PDK2,407,46154,BCDHK_Adom3,['hsa:5164'],"['2BTZ', '2BU2', '2BU5', '2BU6', '2BU7', '2BU8', '4MP2', '4MP7', '4MPC', '4MPE', '4MPN', '4V25', '4V26', '5J6A', '5J71', '5M4K', '5M4M', '5M4N', '5M4P', '6LIL', '6LIN', '6LIO', '6TMP', '6TMQ', '6TMZ', '6TN0', '6TN2', '7EA0', '7EAS', '7EBH', '7VBU', '7VBV', '7VBX']"
921,Q8IZ08,GPR135,494,51736,7tm_1,['hsa:64582'],[]
922,Q47764,aac(6')-Ii,182,20679,Acetyltransf_1,['ag:AAB63533'],"['1B87', '1N71', '2A4N', '5E96', '7BXZ']"
923,Q9Z1E3,Nfkbia,314,35071,Ank,['mmu:18035'],[]
924,O60906,SMPD2,423,47646,Exo_endo_phos,['hsa:6610'],[]
